Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.496,0.13,0.371,0.599,0.047,0.402,0.552,0.833,0.856
A4-A1,0.958,0.874,0.915,0.977,0.843,0.963,0.977,0.971,0.995
A4-A3,0.973,0.929,0.97,0.989,0.926,0.982,0.989,0.959,0.968
