Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.513,0.11,0.376,0.604,0.038,0.419,0.568,0.863,0.868
A4-A1,0.891,0.736,0.868,0.923,0.653,0.875,0.916,0.946,0.963
A4-A3,0.889,0.735,0.853,0.922,0.652,0.874,0.915,0.946,0.964
