Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.427,0.124,0.336,0.603,0.063,0.424,0.561,0.878,0.892
A4-A1,0.674,0.323,0.543,0.782,0.211,0.639,0.762,0.913,0.947
A4-A3,0.626,0.167,0.488,0.695,0.063,0.517,0.675,0.838,0.927
