Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.45,0.151,0.43,0.593,0.072,0.395,0.556,0.544,0.695
A4-A1,0.55,0.181,0.488,0.661,0.081,0.5,0.641,0.776,0.843
A4-A3,0.566,0.222,0.54,0.69,0.12,0.53,0.652,0.753,0.853
