Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.897,0.749,0.859,0.931,0.67,0.926,0.931,0.945,0.972
A4-A2,0.528,0.175,0.416,0.636,0.08,0.475,0.608,0.845,0.907
A4-A3,0.972,0.934,0.932,0.987,0.933,0.985,0.987,0.908,0.926
