Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.657,0.228,0.516,0.717,0.102,0.538,0.686,0.901,0.907
A4-A2,0.514,0.107,0.386,0.633,0.03,0.398,0.596,0.903,0.905
A4-A3,0.608,0.19,0.553,0.699,0.08,0.489,0.649,0.821,0.906
