Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.472,0.141,0.396,0.616,0.066,0.405,0.591,0.645,0.739
A4-A1,0.984,0.971,0.988,0.993,0.98,0.993,0.993,0.99,0.991
A4-A3,0.98,0.96,0.823,0.993,0.974,0.889,0.993,0.905,0.905
