Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.453,0.13,0.361,0.637,0.054,0.409,0.593,0.904,0.923
A4-A3,0.667,0.2,0.559,0.732,0.078,0.518,0.694,0.938,0.941
A4-A1,0.523,0.186,0.462,0.626,0.084,0.486,0.603,0.884,0.891
