Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.926,0.818,0.891,0.952,0.747,0.948,0.95,0.829,0.919
A4-A2,0.538,0.174,0.444,0.653,0.075,0.499,0.628,0.869,0.911
A4-A3,0.991,0.985,0.998,0.994,0.979,0.994,0.994,0.998,0.998
