Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.575,0.201,0.468,0.663,0.088,0.452,0.639,0.63,0.704
A4-A2,0.501,0.163,0.382,0.611,0.075,0.389,0.583,0.795,0.836
A4-A3,0.615,0.228,0.536,0.715,0.119,0.495,0.679,0.789,0.837
