Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.848,0.662,0.757,0.911,0.603,0.871,0.9,0.948,0.983
A4-A2,0.365,0.07,0.3,0.504,0.018,0.378,0.486,0.709,0.833
A4-A3,0.961,0.9,0.93,0.976,0.861,0.972,0.974,0.908,0.927
