Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.941,0.815,0.834,0.96,0.726,0.933,0.958,0.96,0.982
A4-A2,0.529,0.167,0.409,0.641,0.087,0.499,0.606,0.859,0.9
A4-A3,0.949,0.884,0.927,0.958,0.832,0.949,0.956,0.937,0.952
