Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.548,0.185,0.478,0.638,0.079,0.361,0.594,0.511,0.726
A4-A1,0.554,0.192,0.552,0.666,0.084,0.478,0.626,0.668,0.769
A4-A3,0.505,0.214,0.545,0.649,0.133,0.472,0.617,0.661,0.834
