Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.675,0.282,0.52,0.724,0.147,0.509,0.682,0.916,0.959
A4-A1,0.613,0.216,0.511,0.697,0.09,0.485,0.643,0.855,0.897
A4-A3,0.616,0.249,0.559,0.722,0.13,0.543,0.694,0.863,0.91
