Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.664,0.285,0.568,0.734,0.163,0.624,0.703,0.938,0.94
A4-A3,0.672,0.275,0.599,0.748,0.144,0.556,0.693,0.94,0.959
A4-A2,0.521,0.16,0.4,0.658,0.077,0.438,0.609,0.875,0.911
