Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.633,0.311,0.533,0.771,0.219,0.64,0.74,0.889,0.929
A4-A2,0.504,0.158,0.401,0.617,0.071,0.452,0.574,0.845,0.85
A4-A3,0.962,0.907,0.956,0.971,0.875,0.965,0.969,0.923,0.947
