Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.553,0.167,0.415,0.672,0.084,0.458,0.627,0.84,0.848
A4-A1,0.577,0.228,0.482,0.68,0.115,0.521,0.653,0.857,0.861
A4-A3,0.588,0.224,0.508,0.691,0.128,0.502,0.664,0.901,0.905
