Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.559,0.172,0.389,0.647,0.075,0.459,0.608,0.766,0.865
A4-A1,0.89,0.752,0.87,0.927,0.675,0.906,0.927,0.9,0.958
A4-A3,0.806,0.594,0.696,0.871,0.491,0.823,0.864,0.893,0.91
