Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.522,0.129,0.408,0.683,0.048,0.493,0.638,0.92,0.922
A4-A1,0.974,0.925,0.929,0.984,0.896,0.982,0.984,0.958,0.974
A4-A3,0.998,0.994,0.996,0.999,0.992,0.999,0.999,0.99,0.997
