Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.462,0.146,0.336,0.618,0.069,0.433,0.588,0.866,0.871
A4-A1,0.676,0.328,0.547,0.725,0.184,0.595,0.699,0.861,0.91
A4-A3,0.687,0.292,0.57,0.753,0.156,0.591,0.729,0.945,0.952
