Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.522,0.177,0.476,0.625,0.084,0.458,0.589,0.851,0.863
A4-A2,0.505,0.153,0.42,0.609,0.08,0.438,0.571,0.815,0.919
A4-A3,0.54,0.182,0.536,0.666,0.093,0.462,0.639,0.897,0.905
