Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.452,0.078,0.345,0.571,0.031,0.383,0.537,0.65,0.785
A4-A1,0.951,0.888,0.888,0.967,0.847,0.967,0.963,0.966,0.984
A4-A3,0.956,0.898,0.889,0.97,0.859,0.97,0.966,0.955,0.981
