Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.597,0.183,0.41,0.655,0.075,0.412,0.644,0.403,0.732
A4-A3,0.457,0.15,0.462,0.592,0.081,0.377,0.576,0.485,0.7
A4-A1,0.452,0.118,0.395,0.567,0.05,0.363,0.545,0.525,0.644
