Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.503,0.15,0.415,0.624,0.06,0.428,0.592,0.861,0.925
A4-A1,0.928,0.775,0.888,0.946,0.694,0.86,0.942,0.945,0.985
A4-A3,0.928,0.767,0.847,0.947,0.673,0.831,0.943,0.859,0.918
