Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.424,0.103,0.325,0.543,0.039,0.347,0.528,0.405,0.455
A4-A1,0.851,0.647,0.816,0.904,0.539,0.863,0.899,0.935,0.969
A4-A3,0.854,0.65,0.82,0.907,0.545,0.867,0.903,0.935,0.969
