Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.648,0.212,0.488,0.749,0.123,0.543,0.71,0.861,0.891
A4-A1,0.597,0.215,0.48,0.677,0.112,0.514,0.655,0.693,0.827
A4-A3,0.66,0.249,0.539,0.715,0.126,0.552,0.691,0.867,0.9
