Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.482,0.093,0.392,0.618,0.024,0.404,0.589,0.787,0.871
A4-A1,0.933,0.812,0.886,0.956,0.738,0.942,0.956,0.909,0.94
A4-A3,0.958,0.908,0.95,0.969,0.873,0.967,0.969,0.847,0.873
