Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.61,0.174,0.444,0.69,0.062,0.495,0.665,0.799,0.87
A4-A1,0.948,0.878,0.934,0.974,0.85,0.965,0.972,0.905,0.925
A4-A3,0.948,0.878,0.934,0.974,0.85,0.965,0.972,0.905,0.925
