Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.94,0.769,0.878,0.955,0.653,0.912,0.947,0.936,0.963
A4-A2,0.51,0.126,0.45,0.668,0.049,0.497,0.62,0.933,0.936
A4-A3,0.896,0.737,0.822,0.932,0.639,0.921,0.93,0.957,0.969
