Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.956,0.864,0.887,0.968,0.801,0.94,0.966,0.957,0.973
A4-A2,0.522,0.12,0.395,0.599,0.033,0.409,0.59,0.701,0.76
A4-A3,0.969,0.926,0.938,0.977,0.895,0.933,0.975,0.891,0.966
