Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.881,0.676,0.766,0.918,0.552,0.91,0.916,0.899,0.929
A4-A2,0.558,0.145,0.405,0.651,0.053,0.499,0.633,0.844,0.913
A4-A3,0.989,0.974,0.995,0.992,0.964,0.99,0.992,1.0,1.0
