Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.633,0.236,0.483,0.692,0.108,0.501,0.669,0.933,0.96
A4-A1,0.571,0.177,0.47,0.66,0.082,0.48,0.639,0.816,0.885
A4-A3,0.627,0.251,0.509,0.712,0.131,0.531,0.675,0.87,0.912
