Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.93,0.822,0.914,0.962,0.763,0.947,0.96,0.959,0.977
A4-A2,0.599,0.115,0.429,0.642,0.025,0.417,0.604,0.692,0.815
A4-A3,0.962,0.89,0.951,0.979,0.861,0.959,0.979,0.894,0.942
