Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.602,0.222,0.524,0.695,0.113,0.526,0.683,0.689,0.755
A4-A2,0.586,0.199,0.436,0.651,0.074,0.434,0.62,0.618,0.82
A4-A3,0.554,0.213,0.537,0.701,0.113,0.512,0.689,0.848,0.89
