Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.623,0.179,0.425,0.682,0.076,0.447,0.667,0.804,0.819
A4-A3,0.642,0.232,0.536,0.738,0.113,0.472,0.724,0.627,0.803
A4-A1,0.543,0.151,0.47,0.672,0.074,0.44,0.644,0.598,0.697
