Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.594,0.215,0.453,0.688,0.104,0.472,0.664,0.83,0.851
A4-A1,0.564,0.192,0.413,0.636,0.082,0.453,0.607,0.787,0.804
A4-A3,0.622,0.254,0.553,0.702,0.13,0.531,0.676,0.86,0.869
