Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.92,0.765,0.917,0.956,0.676,0.921,0.952,0.877,0.896
A4-A2,0.428,0.128,0.38,0.592,0.064,0.414,0.576,0.77,0.866
A4-A3,0.905,0.778,0.851,0.935,0.727,0.919,0.93,0.882,0.939
