Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.404,0.117,0.308,0.515,0.047,0.371,0.486,0.762,0.816
A4-A1,0.969,0.93,0.912,0.978,0.906,0.974,0.978,0.951,0.969
A4-A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
