Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.935,0.844,0.624,0.952,0.781,0.556,0.945,0.497,0.537
A4-A2,0.424,0.116,0.333,0.56,0.05,0.382,0.513,0.686,0.725
A4-A3,0.989,0.979,0.994,0.992,0.973,0.992,0.992,0.979,0.987
