Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.622,0.221,0.485,0.719,0.108,0.542,0.702,0.927,0.929
A4-A3,0.665,0.26,0.553,0.733,0.12,0.539,0.71,0.95,0.951
A4-A1,0.664,0.241,0.505,0.712,0.097,0.531,0.688,0.905,0.928
