Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.488,0.203,0.408,0.635,0.129,0.497,0.609,0.887,0.945
A4-A3,0.697,0.297,0.591,0.736,0.159,0.6,0.725,0.973,0.973
A4-A1,0.696,0.314,0.553,0.735,0.192,0.63,0.726,0.933,0.954
