Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.461,0.122,0.373,0.655,0.053,0.443,0.611,0.909,0.941
A4-A1,0.643,0.268,0.489,0.719,0.14,0.575,0.704,0.801,0.848
A4-A3,0.701,0.296,0.566,0.76,0.142,0.563,0.736,0.889,0.933
