Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.542,0.098,0.415,0.628,0.026,0.417,0.585,0.782,0.791
A4-A1,0.494,0.123,0.446,0.609,0.055,0.378,0.566,0.769,0.792
A4-A3,0.531,0.113,0.43,0.611,0.036,0.388,0.562,0.835,0.855
