Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.564,0.203,0.442,0.617,0.11,0.413,0.589,0.797,0.851
A4-A1,0.698,0.465,0.709,0.806,0.362,0.695,0.796,0.877,0.956
A4-A3,0.687,0.431,0.67,0.784,0.313,0.658,0.772,0.894,0.929
