Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.61,0.201,0.476,0.73,0.097,0.526,0.702,0.789,0.861
A4-A1,0.935,0.827,0.865,0.957,0.753,0.948,0.957,0.983,0.993
A4-A3,0.993,0.975,0.994,0.995,0.96,0.992,0.995,0.971,0.977
