Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.492,0.152,0.385,0.653,0.076,0.467,0.618,0.792,0.882
A4-A1,0.989,0.969,0.984,0.989,0.95,0.989,0.989,0.979,0.997
A4-A3,0.989,0.969,0.984,0.989,0.95,0.989,0.989,0.979,0.997
