Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.657,0.317,0.535,0.749,0.199,0.606,0.729,0.91,0.913
A4-A2,0.468,0.126,0.357,0.627,0.063,0.432,0.614,0.861,0.9
A4-A3,0.657,0.276,0.517,0.735,0.149,0.558,0.715,0.907,0.938
