Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.946,0.829,0.866,0.956,0.751,0.947,0.956,0.985,0.985
A4-A2,0.5,0.116,0.387,0.594,0.038,0.396,0.561,0.754,0.828
A4-A3,0.969,0.934,0.956,0.984,0.933,0.984,0.984,0.961,0.978
