Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.54,0.151,0.477,0.627,0.053,0.447,0.6,0.63,0.769
A4-A2,0.546,0.13,0.392,0.622,0.036,0.407,0.592,0.763,0.904
A4-A3,0.505,0.155,0.478,0.622,0.063,0.455,0.601,0.793,0.892
