Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.934,0.813,0.868,0.946,0.74,0.898,0.926,0.924,0.98
A4-A2,0.498,0.144,0.391,0.645,0.072,0.434,0.618,0.795,0.866
A4-A3,0.915,0.77,0.835,0.947,0.714,0.928,0.936,0.827,0.863
