Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.536,0.213,0.41,0.672,0.13,0.53,0.651,0.872,0.881
A4-A2,0.382,0.117,0.294,0.528,0.057,0.338,0.487,0.566,0.812
A4-A3,0.89,0.742,0.841,0.915,0.669,0.78,0.908,0.696,0.832
