Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.684,0.289,0.542,0.769,0.153,0.591,0.743,0.839,0.955
A4-A2,0.499,0.144,0.41,0.642,0.063,0.441,0.607,0.794,0.903
A4-A3,0.7,0.256,0.556,0.741,0.099,0.533,0.689,0.944,0.958
