Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.899,0.708,0.827,0.925,0.586,0.886,0.916,0.871,0.937
A4-A2,0.541,0.123,0.399,0.637,0.033,0.468,0.604,0.874,0.899
A4-A3,0.969,0.936,0.964,0.977,0.91,0.973,0.977,0.948,0.965
