Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.599,0.194,0.519,0.686,0.079,0.495,0.647,0.838,0.876
A4-A1,0.718,0.458,0.75,0.829,0.359,0.738,0.812,0.958,0.959
A4-A3,0.711,0.449,0.656,0.812,0.337,0.733,0.798,0.803,0.862
