Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.943,0.826,0.94,0.987,0.831,0.97,0.987,0.959,0.996
A4-A2,0.557,0.198,0.437,0.664,0.112,0.498,0.642,0.927,0.934
A4-A3,0.932,0.837,0.926,0.968,0.817,0.964,0.966,0.934,0.963
