Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.488,0.097,0.391,0.594,0.032,0.449,0.574,0.86,0.896
A4-A1,0.941,0.812,0.898,0.964,0.728,0.943,0.962,0.987,0.994
A4-A3,0.972,0.922,0.958,0.981,0.885,0.978,0.978,0.937,0.953
