Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.907,0.754,0.922,0.953,0.696,0.902,0.942,0.909,0.941
A4-A2,0.441,0.135,0.381,0.616,0.066,0.429,0.571,0.861,0.937
A4-A3,0.949,0.817,0.904,0.96,0.729,0.923,0.958,0.95,0.979
