Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.499,0.115,0.339,0.599,0.03,0.432,0.571,0.724,0.779
A4-A1,1.0,1.0,0.999,1.0,1.0,1.0,1.0,0.992,0.992
A4-A3,1.0,1.0,0.999,1.0,1.0,1.0,1.0,0.992,0.992
