Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.632,0.26,0.497,0.723,0.148,0.599,0.699,0.911,0.916
A4-A2,0.424,0.075,0.319,0.555,0.026,0.369,0.534,0.848,0.854
A4-A3,0.982,0.962,0.982,0.984,0.947,0.982,0.984,0.974,0.979
