Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.484,0.16,0.395,0.614,0.086,0.404,0.579,0.754,0.874
A4-A1,0.775,0.578,0.83,0.865,0.502,0.712,0.842,0.774,0.946
A4-A3,0.775,0.578,0.83,0.865,0.502,0.712,0.842,0.772,0.945
