Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.591,0.239,0.558,0.704,0.135,0.479,0.662,0.835,0.933
A4-A2,0.487,0.187,0.403,0.625,0.114,0.427,0.59,0.932,0.935
A4-A3,0.673,0.29,0.545,0.738,0.168,0.536,0.705,0.82,0.926
