Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.488,0.162,0.514,0.627,0.084,0.441,0.556,0.776,0.85
A4-A2,0.556,0.149,0.5,0.648,0.051,0.411,0.594,0.812,0.869
A4-A3,0.484,0.183,0.532,0.622,0.109,0.446,0.587,0.831,0.847
