Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A2,0.588,0.202,0.516,0.665,0.09,0.485,0.623,0.948,0.949
A4-A1,0.51,0.128,0.497,0.617,0.039,0.456,0.573,0.934,0.935
A4-A3,0.536,0.155,0.497,0.654,0.057,0.464,0.618,0.915,0.941
