Comparison,BLEU-1,BLEU-4,METEOR,ROUGE-1,ROUGE-4,ROUGE-L,ROUGE-Lsum,VCS_LCT0,VCS_LCT1
A4-A1,0.543,0.212,0.443,0.698,0.123,0.539,0.675,0.862,0.868
A4-A2,0.495,0.162,0.386,0.643,0.094,0.425,0.612,0.803,0.81
A4-A3,0.671,0.302,0.535,0.773,0.182,0.637,0.756,0.893,0.913
